Lat,Lon,Title,Alert ID,Publication date,Reporting date,State,District,News,Animal,Cases,Deaths,Week,Year,Title1,News Source,Link,Publication Language,
21.8796162,77.8756812,Betul Madhya Pradesh,3275,04-02-2016,05-02-2016,Madhya Pradesh,Betul,"At least 25 children were taken ill on Thursday after consuming rice under mid-day meal programme at a primary school of Betul district, Madhya Pradesh. Condition of 3 children is serious, said sources. ll of them were rushed to Public Health Centre (PHC) in district's Atner area and the critical ones to the emergency ward of district hospital, police said. here was something wrong with the milk and therefore the children became victims of food poisoning, they say. ore than 50 students had consumed the midday meal. Soon, the students developed diarrheal symptoms and began vomiting, said a government officer. arlier 46 children had fell sick after consuming midday meal at a government school in Majalpur village in Betul.",,25,0,6,2016,Betul Madhya Pradesh,Times of India,http://timesofindia.indiatimes.com/city/bhopal/25-children-fall-sick-after-mid-day-meal-in-Madhya-Pradesh-3-critical/articleshowprint/50852837.cms,English ,
29.4480063,77.740685,Muzaffarnagar Uttar Pradesh,5652,03-12-2019,04-12-2019,Uttar Pradesh,Muzaffarnagar,"In yet another instance of negligence in midday meal distribution, a dead rat was found in the food served in a school here on Tuesday, following which an inquiry has been ordered by the district administration. Additional District Magistrate Amit Kumar Singh said that eight students and a teacher of Janata Inter-College in Mustafabad Panchenda village were taken ill and sent to hospital after the rat was found in one of the plates though no one had eaten the food at that time. NGO Janklyan Samiti of Hapur had supplied the mid-day meal to the school. An inquiry has been ordered into the incident and strict action will be taken against those found guilty of negligence, Singh said. District authorities have ordered lodging of an FIR against the mid-day meal supplier, the official said. The students and the teacher complained of vomiting after they saw the rat and were taken to hospital, he said. Last week, another case of apathy had come to light when a video showed that a litre of milk was allegedly diluted with a bucket of water so that 81 children could be",Rat,8,0,49,2019,Muzaffarnagar Uttar Pradesh,India Today,https://www.indiatoday.in/india/story/dead-rat-found-in-midday-meal-in-up-eight-students-and-teacher-taken-ill-inquiry-ordered-1624855-2019-12-03,English ,
28.0683116,79.0460731,Budaun Uttar Pradesh,6621,03-04-2022,04-04-2022,Uttar Pradesh,Budaun,"8 children have been hospitalised with food poisoning after consuming the midday meal at a state-run school in Uttar Pradesh s Budaun district. Of them, eight have been referred to the community health center in Dataganj in a critical condition. All of them are said to be stable now. he children took ill after eating at the school mess. As their health started deteriorating and they complained of nausea, stomach aches and dizziness, the food was thrown away. he students were rushed to the local community health centre. The Chief Medical Officer of Budaun had also reached the centre to take stock of the situation. ccording to the students, they were served a dish of potato and bottle gourd with rice. They had also complained to the warden that the food tasted b",,28,0,15,2022,Budaun Uttar Pradesh,India Today,https://www.indiatoday.in/india/story/28-students-hospitalised-with-food-poisoning-after-having-mid-day-meal-at-up-school-1932998-2022-04-03,English ,
21.1498134,79.0820556,Nagpur Maharashtra,3305,03-03-2016,03-03-2016,Maharashtra,Nagpur,"Around 160 girl students of local Jeevan Vikas Vanita Vidyalaya were admitted to Umred Rural Hospital as they complained of nausea, vomiting, and discomfort in abdomen, after consuming khichadi served to them in the school on Wednesday morning. The children started coming to the hospital around 12 noon and they kept coming till the evening. In all, 111 children were admitted to In-Patient Department (IPD)and 39 to Out-Patient Department (OPD) since morning, said Dr S V Tadas and Dr Guralwar. As per the reports, a totalof 422 children consumed khichadi served to them as part of mid-day meal. Of them, 160 children took ill. As many as 50 students were admitted to local hospital while five were referred to Government Medical College and Hospital (GMCH), Nagpur, and 49 students were discharged after treatment , said Dr Sanjay Jaiswal, Deputy Director (Health Services). Five of the children brought to GMCH included Shivani Chandrakant Padole (Std VI), Shejal Dhanraj Shivarka (StdV), Nandini Ramesh Zade (Std V), and Ila Purushottam Dhakate (StdVII).",,160,0,10,2016,Nagpur Maharashtra,The Hitavada,http://thehitavada.com/Encyc/2016/3/3/160-students-fall-ill-after-consuming-khichadi.aspx,English ,
13.1601048,79.1555506,Chittoor Andhra Pradesh,3307,03-03-2016,07-03-2016,Andhra Pradesh,Chittoor,"Five children who ate mid-day meal at the local Anganwadi centre at Modhureddipalle village of Nimmanapalle mandal of Madanapalle division were taken ill and were rushed to Government Area Hospital at Madanapalle on Wednesday evening. According to the Deputy District Medical and Health Officer (Madanapalle) Ramesh, the kids after taking mid-day meal at the centre had complained of dizziness and vomiting in the evening. They were taken to the health centre at Nimmanapalle and were later rushed to Madanapalle hospital. They are now safe and under treatment, Mr. Ramesh said. Inquiry ordered Integrated Child Development Services (ICDS) district project officer S. Lakshmi said that it was a mini-anganwadi centre, managed by a single worker. There is a possibility of food getting damaged early during summer months. An inquiry has been ordered into the incident by the local Mandal Educational Officer,",,5,0,10,2016,Chittoor Andhra Pradesh,The Hindu,http://www.thehindu.com/news/national/andhra-pradesh/five-children-fall-ill-after-consuming-midday-meal/article8306698.ece?css=print,English ,
23.25,83,Surguja Chhattisgarh,3622,02-09-2016,05-09-2016,Chhattisgarh,Surguja,"As many as 18 students of a government primary school and its headmistress fell ill after eating mid-day meal at a village in Chhattisgarh s Surguja district, officials said on September 2. The incident took place yesterday afternoon at the primary school run by Tribal Welfare Department in Sisila village panchayat near Ambikapur town. According to local officials, after the food was served to teachers and students, headmistress Kamla Korva noticed smell of some medicine while eating vegetables and immediately asked the staff not to give it to children, but by then some students had already ate it. After sometime, the condition of Korva deteriorated. Eighteen children also complained of vomiting and nausea, following which they all were rushed to Batoli community health centre. Korva and three other students, Akash, Priyanshu and Satyam, were shifted to Ambikapur medical college hospital last evening while others were discharged after primary treatment at a Community Health Centre, Sulector Bhim Singh said, adding they all are out of danger. Irregularities in mid-day meal will not be tolerated and stern action will be taken against those found guilty, he said. Sonbhadra Self Help Group was tasked with cooking the mid-day meal at the school. Local officials claimed that the smell in the vegetables could be due to excess spraying of pesticide, but only a probe can confirm it.On August 27, at least 60 students of a government primary school at Sundarpur village in Surguja district fell ill allegedly after consuming mid-day meal.",,18,0,36,2016,Surguja Chhattisgarh,The Indian Express,http://indianexpress.com/article/india/india-news-india/18-students-headmistress-fall-ill-after-eating-mid-day-meal-in-chhattisgarh-school-3010090/,English ,
20.8415619,84.3213321,Boudh Odisha,6753,02-06-2022,03-06-2022,Odisha,Boudh,"Over 25 students fell ill after having their mid-day meal in a residential school at Manipur under Harabhanga block in Boudh on Thursday. f them, 10 have been referred to the Purunakatak community health centre in critical condition. he children took ill after eating at Manipur residential model school mess. As their health started deteriorating and they complained of nausea, stomach aches and dizziness, the food was thrown away. he students were rushed to the local health centre. Later, 10 children shifted to Purunakatak community health centre. Doctors said that those hospitalised are under observation.",,25,0,23,2022,Boudh Odisha,pragativadi.com,https://pragativadi.com/over-25-kids-taken-ill-after-eating-mid-day-meal-in-boudh-school/,English  ,
16.6371376,81.5890967,West Godavari Andhra Pradesh,5739,02-02-2020,03-02-2020,Andhra Pradesh,West Godavari,"As many as 15 students of Mandal Parishad Upper Primary school at Hukumpet in Gopalapuram mandal fell ill after having mid-day meal on Saturday. Parents of the students who fell ill, told media that after having food, 15 students started vomiting and complained of loose motion. Despite falling ill, the headmaster and teachers of the school did not bother to shift them to hospital. The parents on receiving information about the incident, rushed to the school and took them to the public health centre (PHC) in Hukumpet in auto-rickshaws. Four students Gummadi Subramanyam, (Class 3, Gummapu Akshaya Raju (Class 4), Dake Venkat (Class 3) and Cholla Akhila Rani (Class 4) were later shifted to the PHC at Polavaram as their condition deteriorated and were administered saline. However, doctors declared that all the students were out of danger. The teachers of the school said that they had informed about the incident to the senior teachers. The students were served sambar rice and chakkrapongali",,15,0,6,2020,West Godavari Andhra Pradesh,The New Indian Express,https://www.newindianexpress.com/states/andhra-pradesh/2020/feb/02/15-students-fall-ill-after-having-mid-day-meal-2097942.html,English ,
25.1677029,86.0593592,Lakhisarai Bihar,5255,01-05-2019,01-05-2019,Bihar,Lakhisarai,"Fifty one students fell ill with severe stomach ache, nausea and diarrhoea after eating their mid-day meal in their school Tuesday afternoon in Bihar s Lakhisarai district, officials said. The students of Mahrath Middle School in Halsi block of Lakhisarai district were rushed to the Sikandra Primary Health Centre in neighbouring Jamui district, barely four kilometers from the school. Doctors who attended the children at the hospital said that all of them were safe and healthy.. Lakhisarai civil surgeon Ashok Kumar said, Fifty-one children had taken ill and admitted to the Sikandra primary health centre (PHC) with complaints of severe stomach pain, nausea and diarrhoea. They will be discharged by this evening. He ruled out possibility",,51,0,18,2019,Lakhisarai Bihar,Hindustan Times ,"English Newspaper 01st May, 2019/Page No. 12",English,
18.4346438,79.1322648,Karimnagar Telangana,TL/KRN/2017/6/0150,09-02-2017,12-02-2017,Telangana,Karimnagar,"Cases  reported  from  a  Govt.  Primary  School, Village Nagulamallial, PHC Kothapally. District RRT investigated the outbreak. House to house survey done. All cases consumed mid day  meal.  Food  samples  tested  at  State  food laboratory,  Nacharam,  Hyderabad, showed growth of Salmonella and Staph aureus. Health camp  organized  in  the  school  and  all  cases treated symptomatically.  Health education given.",,28,0,6,2017,Karimnagar Telangana,IDSP,https://idsp.nic.in/,English,
26.3414221,91.0167433,Barpeta Assam,AS/NGO/2017/14/0451,06-04-2017,10-04-2017,Assam,Barpeta,"Cases reported from VillageHahchara, SC Bagodi, PHC/BPHC Nagon. DistrictRRT investigated the outbreak. All cases had consumed Mid Day Meal at  Hahchara  L  P  school.  All  05  Water  samples found  potable.  Food  samples  collected,  and  sent for testing, result awaited. Health camp organized and  all  cases treated  symptomatically.  Health education given.",,63,0,14,2017,Barpeta Assam,IDSP,https://idsp.nic.in/,English,
19.35851,79.28415,2017,TL/ASF/2018/29/1085,29-06-2017,,Telangana,Asifabad (Komarambhim),"Cases  of  vomiting  with  pain  abdomen  reported  from  Village Bambera,  Tribal  Ashram  High  School,  Bambera,  SC/PHC Wankidi.  District  RRT  investigated  the  outbreak.  House  to house survey done. Consumption of food at the midday meal was the possible cause of outbreak. 02 Water Samples sent to RIMS,  Adilabad",,51,0,26,2017,Asifabad (Komarambhim) Telangana,IDSP,https://idsp.nic.in/,English,
15.8572666,74.5069343,2017,KN/BEG/2017/30/1096,29-07-2017,29-07-2017,Karnataka,Belgaum,"Cases  of  nausea,  pain  abdomen  reported  from Village  Hooli,  PHC/CHC  Ugargol.  District  RRT investigated the  outbreak.  All the  cases  were school students who had consumed food (Upma) as  a  part  of  midday  meal  program  in  the  school. Food  sample  (raw  rava)  collected  and  sent to Food  safety  Lab.  Belgaum   results  awaited.  06 water  samples  collected  sent to  DSU lab  and tested by H2S method in which all were  potable. Health camp organized in the school and all cases treated symptomatically. Health education given.",,221,0,30,2017,Belgaum Karnataka,IDSP,https://idsp.nic.in/,English,
22.8092139,86.2091549,East Singhbhum Jharkhand,JH/ESI/2018/11/312,12-03-2018,16-03-2018,Jharkhand,East Singhbhum,"Cases reported from Aryavaidik  Middle School,  SC  Urban  Jamshedpur,  Block  Jugsalai Cum Golmuri. Cases consumed food in a mid-day  meal  and  presented  symptoms  of  pain  in abdomen, vomiting. All cases treated symptomatically. Health education given.",,16,0,11,2018,East Singhbhum Jharkhand,IDSP,https://idsp.nic.in/,English,
26.0189462,89.9418895,Dhubri Assam,AS/DHU/2018/14/413,05-04-2018,07-04-2018,Assam,Dhubri,"Cases reported from a school in  Village Koimari Part 5, SC Kathalituli, PHC Halakura. District  RRT  investigated  the  outbreak.  House to house survey done.  All the children consumed  food  (mid-day  meal)  and  presented  with loose  motion  and  vomiting.   No  food samples were collected. Health camp organized in the school and all cases treated symptomatically. Health education given.",,14,0,14,2018,Dhubri Assam,IDSP,https://idsp.nic.in/,English,
16.8054103,75.7179353,2018,KN/BIJ/2018/15/462,09-04-2018,10-04-2018,Karnataka,Vijayapur,"Cases of  vomiting with abdominal pain reported from Village Shri  Kasturbha Gandhi Govt Girls  Residential School  Arekeri  village.   PHC/CHC  Kannur,  Taluk Bijapur. District RRT  investigated  the  outbreak.  Food consumed  at  midday  meal  was likely the  cause  of outbreak. Samples from all water sources in the village were taken  and  sent  to  DPHL  Lab  for  bacteriological tests.  Out  of  4  water  samples,  03  were  nonpotable. Raw  food  samples  sent  to  regional  food  security  lab, Belgaum",,25,0,15,2018,Vijayapur Karnataka,IDSP,https://idsp.nic.in/,English,
23.75,79.583333,2018,MP/DMO/2018/29/1037,12-07-2018,16-07-2018,Madhya Pradesh,Damoh,"Cases  of  vomiting  with  pain  abdomen  reported from Village/SHC Maruta, PHC  Abhana, Block Damoh. District RRT investigated the outbreak. House to house survey done.  Cases  were between 12 to 14 years of age. Consumption of food  during  mid-day  meal  was the  possible cause  of  outbreak.  Food  sample  sent to  FSL Bhopal",,46,0,28,2018,Damoh Madhya Pradesh,IDSP,https://idsp.nic.in/,English,
21.5017098,86.9216712,Balasore Odisha,OR/BSR/2018/49/1549,05-12-2018,07-12-2018,Odisha,Balasore,"Cases  reported  from  Village  Kharida  UGUP School,  SC  Kharid,  CHC  Kamarda,  Block Bhograi. District RRT investigated the outbreak.  House  to  house  survey  done.  Due  to intake  of  mid-day  meal  (presence  of  Lizard). They  suffered  from  vomiting,  abdomen  pain with  loose  motion.  After  getting information from health personnel, immediately Block RRT team proceeded to the affected area on 05.12.18.  All  water sources  disinfected by team.  They  used  water  from  Private  tube  well for  drinking  and sanitation  purpose.  Health camp  organized in the  school  and  all  cases treated symptomatically.",Lizard,24,0,49,2018,Balasore Odisha,IDSP,https://idsp.nic.in/,English,
15.8572666,74.5069343,Belagavi Karnataka,KN/BEG/2019/03/0072,19-01-2019,19-01-2019,Karnataka,Belagavi,"Cases reported from Village  Yarajarvi, PHC/CHC  Chachadi,  Block  Savadatti.  District RRT  investigated  the  outbreak.  House  to  house survey done. Cases consumed upma and curd in mid-day  meal.  All  cases  treated  at  PHC.  Health education given to students on personal hygiene.",,55,0,3,2019,Belagavi Karnataka,IDSP,https://idsp.nic.in/,English,
27.5201658,95.5306347,2019,AS/TIN/2019/08/0191,18-02-2019,18-02-2019,Assam,Tinsukia,"Cases  reported  from  Keseruguri  L.P.  School,  SC Kordoiguri, BPHC Hapjan. District RRT investigated the outbreak. House to house survey done.  All  cases  consumed  food  (rice  and  egg curry  in  tomato  gravy)  in  a  Mid-day  meal  and presented  vomiting  and loose  motion.  2  water samples collected  were  non potable for drinking.  Food  samples  (rice,  dal,  salt  and  mustard  oil) were  collected  and  sent  to  State  Public  Health Laboratory  Guwahati",,44,0,8,2019,Tinsukia Assam,IDSP,https://idsp.nic.in/,English,
15.8572666,74.5069343,Belagavi Karnataka,KN/BEG/2019/10/0243,10-03-2019,10-03-2019,Karnataka,Belagavi,"Cases reported from  Govt  Higher Primary School,  Village  Devalapur,  Block  Bailhongal. District  RRT investigated the  outbreak.  Active search  of  cases  done.  All  cases  consumed  mid-day  meal and presented symptoms with vomiting and  abdominal  pain.  All  cases  treated  at  Govt Hospital Bailahongal. Health education was given regarding personal hygiene and sanitation.",,24,0,10,2019,Belagavi Karnataka,IDSP,https://idsp.nic.in/,English,
15.3484144,76.1547421,Koppal Karnataka,KN/ERN/2019/23/0596,04-06-2019,07-06-2019,Karnataka,Koppal,"Cases reported from  Village /SC  Tippanal, PHC/CHC  Hire-Vankulkunta,  Taluk  Yalburga. District  RRT investigated the  outbreak.  Cases were  reported  from  children  consuming  mid-day meal consisting of Rice, Sambar, Egg and poyasa. All children admitted at District hospital.  3  water samples tested by H2S found potable. Active case search  done.  IEC  on  food  safety  and  safe  water drinking has been done.  All cases treated symptomatically.",,13,0,23,2019,Koppal Karnataka,IDSP,https://idsp.nic.in/,English,
11.2450558,75.7754716,Kozhikode Kerala,KL/KOZ/2019/25/0701,20-06-2019,21-06-2019,Kerala,Kozhikode,"Cases reported from  Manampoyil, Village Meppayur, PHC  Meppayur, Block  Melady. District  RRT investigated the  outbreak.  Cases were  reported  from  a  LP  school  from  students after consuming  mid day  meal. The  meal consisted  of  Rice,  soyabeen  curry,  cabbage  and milk.  The  food  samples  were  collected  by  Food and  safety  department,  stool  samples  were  also collected,  water samples  were  also  collected.  Age  group  of  affected  children  was  between  4-9 years  of  age.  Health  education  given.  All  cases treated.",,45,0,25,2019,Kozhikode Kerala,IDSP,https://idsp.nic.in/,English,
16.2915189,80.4541588,Guntur Andhra Pradesh,AP/GNT/2019/28/0820,10-07-2019,12-07-2019,Andhra Pradesh,Guntur,"Cases  reported  from  Ramakrishna  Mission  High School (Telugu) Seethnagaram, Tadepalli Mandal. District  RRT investigated the  outbreak.  Active search of cases done. All the cases consumed food in  mid-day  meal  organized  by  Akshaya  Patra Foundation  and  presented  symptoms  with  loose motion and vomiting. All cases treated symptomatically. ORS packets were distributed to all  the  school  children.  Health  education  given regarding food hygiene and sanitation.",,15,0,28,2019,Guntur Andhra Pradesh,IDSP,https://idsp.nic.in/,English,
14.2266443,76.4005122,Chitradurga Karnataka,KN/CHI/2019/29/0870,17-07-2019,17-07-2019,Karnataka,Chitradurga,"Cases reported from Village Channabasayyanahatti, PHC/CHC Nelagetanahatti,  Taluk  Challakere.  District  RRT investigated the outbreak. All cases had history of consuming mid-day meal in the school. 06 blood samples  collected  and  food  samples  sent  to  PHI Bangalore, result awaited. Food and  water samples  taken,  result  awaited.All  cases  treated. Health education given.",,54,0,29,2019,Chitradurga Karnataka,IDSP,https://idsp.nic.in/,English,
20.7502257,83.2499464,Bolangir Odisha,OR/RSN/2019/29/0880,17-07-2019,19-07-2019,Odisha,Bolangir,"Cases reported from Village Jhalap, SC Bhuslad, CHC  Sindhekela,  Block  Bangomunda.  District RRT investigated the outbreak. Cases had history of  consumption  of  food  in  a  mid-day  meal,  after which they developed vomiting. All cases treated. Health education given.",,7,0,29,2019,Bolangir Odisha,IDSP,https://idsp.nic.in/,English,
21.0633288,86.5053731,Bhadrak Odisha,OR/BHD/2019/32/0998,08-08-2019,11-08-2019,Odisha,Bhadrak,"Cases reported from  Village  Tihidi, Pirhat, Rajnagar,  Charitaraf (School).  District  RRT investigated  the  outbreak.  Active  search  of  cases done.  All  cases  consumed  food  (mid-day  meal) and  presented  symptoms  of  vomiting  and  loose motion.    ORS  packets  distributed.  All  cases treated symptomatically. Health education given.",,19,0,32,2019,Bhadrak Odisha,IDSP,https://idsp.nic.in/,English,
22.6001502,77.9266452,Hoshangabad Madhya Pradesh,MP/HSN/2019/40/1285,26-09-2019,04-10-2019,Madhya Pradesh,Hoshangabad,"Cases  reported  from  Village  Amrai  (Borkheda), SHC  Pipariyakurda,  Block  Kesla.  District  RRT investigated the outbreak. Active search for cases done. Cases consumed  mid-day  meal and presented  with  symptoms  of  vomiting  and  loose motion. Medical camp organized and cases treated symptomatically. Health education given regarding food hygiene and sanitation.",,16,0,39,2019,Hoshangabad Madhya Pradesh,IDSP,https://idsp.nic.in/,English,
15.6589741,79.4716437,Prakasam Andhra Pradesh,AP/PRA/2020/01/0002,02-01-2020,03-01-2020,Andhra Pradesh,Prakasam,"Cases reported from  Village  Lakshmakkapalli, SC  Kaluzuvalapadu,  PHC  Mandal.  District  RRT investigated  the  outbreak.  Cases  presented  with vomiting and headache after consuming contaminated  food  in  Mid-Day  Meal.  A  single water, food, vomitus and stool sample  was collected  and  sent  to  District  Public  Health  Lab, and  found  negative  for  any  pathogens.  All  cases treated.  Chlorination  of  all  water  sources  done. Health education given.",,21,0,1,2020,Prakasam Andhra Pradesh,IDSP,https://idsp.nic.in/,English,
31.687996,76.5192522,Hamirpur Himachal Pradesh,3,,,Himachal Pradesh,Hamirpur,"Outbreak reported from a school camp in govt. primary school Tikkar Khatterean of  Bhoranj block,  where children developed symptoms  of  diarrhoea  and  vomiting  five  hours  after  taking common  meal  under  Mid-Day  Meal  Programme.  Drinking water samples tested in Lab showed contamination.",,33,0,25,2009,Hamirpur Himachal Pradesh,IDSP,https://idsp.nic.in/,English,
26.5876547,85.5056744,Sitamarhi Bihar,2,,,Bihar,Sitamarhi,"Outbreak  reported  from  PHC  Runni  Saidpur  due  to  consumption  of contaminated  Mid-day  meal.  Medical  team  deputed  to  the  affected area to treat the cases. After autopsy  of the dead person, viscera has been preserved and sent to forensic lab for confirmation of cause  of death. IEC activities undertaken regarding sanitation and hygiene.",,38,1,2011,2010,Sitamarhi Bihar,IDSP,https://idsp.nic.in/,English,
22.0621745,87.8367238,Purba Medinipur West Bengal,7,,,West Bengal,Purba Medinipur,"Outbreak  reported  from  a  school  in  Bajarapur  village,  Uttarkhamar sub  centre,  under  Block  Bhagwanpur-II  due to  consumption  of contaminated food of mid-day meal provided in school. BMOH with team  visited  the affected  school  and all  cases  treated.  Food  samples not available for lab analysis. Disinfection of the school water source done. Health education given regarding sanitation and hygiene.",,31,0,13,2010,Purba Medinipur West Bengal,IDSP,https://idsp.nic.in/,English,
24.6723487,83.920904,Rohtas Bihar,1,,,Bihar,Rohtas,"Outbreak  occurred  at  a  School in Iddia  village,  PHC  Karakat  due to consumption  of  contaminated food in mid-day  meal.  All  cases  treated. Active search  done to find  new  cases. IEC  activities  undertaken  regarding  safe drinking water, hygienic practices and sanitation measures.",,46,0,28,2010,Rohtas Bihar,IDSP,https://idsp.nic.in/,English,
24.6723487,83.920904,Rohtas Bihar,3,,,Bihar,Rohtas,"Outbreak  occurred  at  Madhya  Vidhyalaya  School  in  Semri  Shivsagar,  due  to  consumption  of contaminated  food  in  mid-day  meal.  All  cases  with  symptoms  of  diarrhoea  and  vomiting treated.  Active  search  done  to  find  new  cases.  Food  samples  not  available  for  lab  analysis. Health education given regarding food sanitation.",,172,0,31,2010,Rohtas Bihar,IDSP,https://idsp.nic.in/,English,
12.5238888,76.8961961,2011,3,,,Karnataka,Mandya,"Outbreak  reported  from  Mikkere  Primary  School,  Village  Mikkere,  Taluka Malavalli due to consumption  of contaminated food provided at school Mid-day  meal.  Cases  complained  of  vomiting  and  giddiness.  All  cases  treated symptomatically.  District  RRT  visited  the  affected  area  and  investigated  the outbreak.  Water  and  food  samples  collected  for  lab  analysis splenomegaly",,,0,12,2011,Mandya Karnataka,IDSP,https://idsp.nic.in/,English,
12.5238888,76.8961961,Mandya Karnataka,1,,,Karnataka,Mandya,"Outbreak reported from Mikkere Primary School, Village Mikkere, Taluka Malavalli due to consumption of contaminated food provided at school  Mid-day  meal.  Cases complained  of  vomiting  and  giddiness.  All  cases  treated  symptomatically.  District  RRT visited the affected area and investigated the outbreak. Water and food samples collected for lab were found not fit for consumption. Health education given regarding hygiene and sanitation.",,35,0,13,2011,Mandya Karnataka,IDSP,https://idsp.nic.in/,English,
15.2196136,74.1152813,South Goa Goa,5,,,Goa,South Goa,"Outbreak  reported  from  Murgaon  High  School,  Sada  Vasco-South  Goa  due  to consumption  of  contaminated  food  (Mid-day  meal  scheme).    Cases  presented with nausea,  abdominal  pain  and  headache  were  admitted  in  Chikalim  Hospital.    Food samples were not available for lab analysis. Medical team set up temporary camp  in  the  school  to  treat  all  cases.  Health  education  given  regarding  hygiene and sanitation.",,52,0,24,2011,South Goa Goa,IDSP,https://idsp.nic.in/,English,
10.8056276,79.8246598,2011,9,,,Tamil Nadu,Nagapattinam,"Cases  with  nausea  and  vomiting  reported  from  Block  Nagapattinum,  PHC Vadugacherry,  HSC/Village  Vadugacherry due to consumption  of contaminated food in school (mid-day meal). Food samples taken for lab analysis to Thanjavur Medical  College  lab",,15,0,32,2011,Nagapattinam Tamil Nadu,IDSP,https://idsp.nic.in/,English,
20.0112475,73.7902364,Nashik Maharashtra,6,,,Maharashtra,Nashik,"Outbreak  reported  from  Village  Borgaon  (Tribal  Girls Govt.  Vastigruh),  PHC  Borgaon,  Block  Surgana  due  to consumption of contaminated food ( mid day meal-Rice, Dal  ,  Roti,  Green  peas  Bhaji,  Pickle).  Block  medical team  investigated the  outbreak.   Food samples  collected and  sent  to  Food  and  Drug  Authority,  result  awaited.  Health education given regarding safe food habits.",,70,0,2,2012,Nashik Maharashtra,IDSP,https://idsp.nic.in/,English,
23.1156882,77.0662394,2012,9,,,Madhya Pradesh,Sehore,Cases reported from  Village/Block  Budni under  District  Sehore. Children started vomiting after taking mid-day meal in school. Food and stool  samples  collected,,13,0,4,2012,Sehore Madhya Pradesh,IDSP,https://idsp.nic.in/,English,
30.722908,76.7447786,Chandigarh Punjab,1,,,Punjab,Chandigarh,"Cases reported from  Anganwadi, PHC Baja Kaha, of UT Chandigarh due to consumption of contaminated food (Mid-day  meal).   Medical team investigated the  outbreak.   Food samples  were  not  available for lab examination.  All cases treated. Health education given regarding hygiene and sanitation.",,12,0,7,2012,Chandigarh Punjab,IDSP,https://idsp.nic.in/,English,
19.8076083,85.8252538,Puri Orissa,9,,,Orissa,Puri,"Outbreak reported from urban area in a Cherei Primary School, CHC Kanas, Block  Kanas due to consumption of contaminated  food (Mid Day Meal).   Block health team investigated the  outbreak.  All cases treated.    Health  camp  organized.  No  food  samples  available  for  lab investigation.  Health  education regarding  hygiene  and  sanitation imparted.",,100,0,7,2012,Puri Orissa,IDSP,https://idsp.nic.in/,English,
21.4706422,83.9836858,Sambalpur Odisha,7,,,Odisha,Sambalpur,"Cases  of  diarrhea  and  vomiting reported from  Barmudoloi Shram  School,  Village  Barmudoloi,  CHC  Kuntra  of  District Sambalpur,  due  to  contaminated  food  in  mid-day  meal.  District RRT investigated the outbreak.  All cases treated. Food samples were  not  available  for  laboratory  examination.    IEC  activities undertaken regarding safe drinking water, hygienic practices and sanitation measures.",,16,0,9,2012,Sambalpur Odisha,IDSP,https://idsp.nic.in/,English,
22.5760669,88.4200676,South 24 Parganas West Bengal,2011,,,West Bengal,South 24 Parganas,"Outbreak  reported  from  Bhadura  Girls  School,  Village  Bhadura,  Police  Station  Ramnagar.  District  RRT  investigated  the  outbreak. The possible cause was mid day meal spoiled by hot weather. Health team  deployed  in  the  area.  All  cases  treated  at  local  health  center. Health education given.",,63,0,13,2012,South 24 Parganas West Bengal,IDSP,https://idsp.nic.in/,English,
21.8796162,77.8756812,Betul Madhya Pradesh,7,,,Madhya Pradesh,Betul,"Outbreak reported from Village Bordhai, CHC Amla, Block Amla, District  Betul  possibly  due  to  consumption  of  contaminated  food (mid day meal at Anganwadi centre). District RRT investigated the outbreak.  Food  samples  collected  and  sent  for  analysis.  Results awaited.  All cases treated at local health centre.  Health awareness given regarding safe food habits.",,40,0,19,2012,Betul Madhya Pradesh,IDSP,https://idsp.nic.in/,English,
18.67154,78.0988,Nizamabad Andhra Pradesh,1,,,Andhra Pradesh,Nizamabad,"Outbreak  reported  from  ZPHS  School,  SC  Amberpet,  PHC  Bibipet,  Block  Domakonda,  District  Nizamabad, due  to  consumption  of  contaminated  food  as  mid-day meal.  Treatment  given to  all  cases.  Health  education given.  Water  tank  cleaned.    Awareness  regarding  food borne infections given to teachers.",,45,0,26,2012,Nizamabad Andhra Pradesh,IDSP,https://idsp.nic.in/,English,
13.1369996,78.1339606,Kolar Karnataka,6,,,Karnataka,Kolar,"Cases reported from  Village/SC  Doddahasala (Govt Primary School), PHC Chamarahalli, Block Kolar, District Kolar, due to consumption of contaminated food (Mid day meal).  District  RRT investigated the  outbreak.   All patients treated at District Hospital.",,15,0,28,2012,Kolar Karnataka,IDSP,https://idsp.nic.in/,English,
17.05439,79.26707,Nalgonda Andhra Pradesh,1,,,Andhra Pradesh,Nalgonda,"Outbreak reported from  Govt  High  School,  Village Vemulappally,  Block  Salkunoor,  District  Nalgonda  due to  consumption  of  contaminated  food  (Mid-day  meal).   Medical team investigated the outbreak. All cases treated locally. Health education given.",,32,0,29,2012,Nalgonda Andhra Pradesh,IDSP,https://idsp.nic.in/,English,
14.4752936,78.8216861,Kadapa Andhra Pradesh,1,,,Andhra Pradesh,Kadapa,"Outbreak reported from  Govt  High  School,  Village Chinnamachupally, SC Chinnamachupally, PHC Chennur,  District  Kadapa  due to  the  consumption  of contaminated food (Mid-day  meal).  Medical team investigated the  outbreak.  Health camp organized in  the school.  ORS  packets  distributed  in  the  school.  Health education given.",,18,0,29,2012,Kadapa Andhra Pradesh,IDSP,https://idsp.nic.in/,English,
